id_n,weight,Year,GROSS_INCOME,CONS_Food,CONS_Alcohol_Tobacco,CONS_Clothing_Footwear,CONS_Housing,CONS_Hhold_Goods_Services,CONS_Health,CONS_Transport,CONS_Communication,CONS_Recreation_Culture,CONS_Education,CONS_Restaurants_Hotels,CONS_Miscellaneous,CONS_Total,CONS_Other
53903,48.92,2015,595.1878052,526.4740335,0,14.08333333,0,168,0,0,0,0,0,0,60,768.5573668,242.0833333
21106,89.38,2015,9684.945313,623.82,0,454.1666667,722,553.6,11.66666667,616,352,433.3333333,230.5833344,112,199.9,4309.070001,3685.250001
31809,73.98,2015,2589.145996,709.2941046,0,0,0,17,2,0,0,0,88.33333349,0,0,816.6274381,107.3333335
21513,80.49,2015,2981.399902,410.45,0,916.6666667,550,310.6666667,0,28,140,0,92.50000155,0,252,2700.283335,2289.833335
53502,99.27,2015,2535.993896,525.8249757,246.312,70.75,0,0,0,0,0,0,95.83333588,0,4.583333333,943.3036449,417.4786692
29914,74.39,2015,12397.32422,369.86,1052.2432,137.5,643.1596262,132.5,333.3333333,200,24,583.3333333,0,0,853,4328.929493,3959.069493
8411,86.78,2015,2708.662842,425.49,592.6809,12.91666667,100,645.6666667,2.25,300,200,0,0,0,1010.166667,3289.1709,2863.6809
12811,61.1,2015,4076.545898,459.7,193.812,0,170,0,1,0,380,0,25.91666603,40,60,1330.428666,870.728666
42314,103.73,2015,5512.279785,412.13,768.288,453.3333333,50,55.5,0,240,480,0,157.5,660,62.4,3339.151333,2927.021333
8306,76.46,2015,38443.69531,425.49,0,404.5,800,769.5,447.5,3372.499999,900,178.3333333,415.9166565,859.1999969,5588.1,14161.03999,13735.54999
41110,21.34,2015,7692.268066,482,234.1895,193.3333333,200,208.3333333,231,56,0,0,46.66666794,0,32,1683.522835,1201.522835
13414,69.49,2015,2033.486816,648.25,0,395.8333333,350,15.9,0,320,380,0,36.5,0,43.7,2190.183333,1541.933333
20015,56.88,2015,4258,483.2865709,38.7624,4.166666667,141.6770177,0,0,572.916667,60,1.666666667,0,0,16,1318.475989,835.189418
3814,56.49,2015,15366.66699,356.53,0,25,600,300,30,3733.333333,0,280,0,0,248.3333333,5573.196666,5216.666666
34907,90.49,2015,149,389.57,0,0,50,19.5,0,344,60,0,0,0,465,1328.07,938.5
59604,101.11,2015,6469.64502,470.74,0,570.7933333,522.676155,52.1,35.5,40.91666698,120,0,43.33333206,0,96.68,1952.739487,1481.999487
45014,127.73,2015,3121.666748,701.3,0,0,118,133.7,197,0,240,0,0,346,407.3,2143.3,1442
3506,61.6,2015,1199,356.53,0,516.6666667,50,0,0,140,200,0,0,12,138,1413.196667,1056.666667
53105,68.32,2015,942.6136475,439.34,0,50,0,0,10,240,50,0,0,0,800,1589.34,1150
2211,102.74,2015,5000,356.53,0,158.3333333,650,1100,641.6666667,2000,400,550,558.333313,0,307,6721.863313,6365.333313
19107,71.12,2015,7922.786621,460.88,0,174.5833333,1081,28,24,80,90,0,114.083333,11,164,2227.546666,1766.666666
50409,89.98,2015,1211.269043,421.87,0,0,30,0,0,0,160,0,0,0,21,632.87,211
37002,82.45,2015,5400.089844,404.2222129,0,641.6666667,1429.243614,0,2,240,0,0,309.9999962,0,270,3297.13249,2892.910277
30305,54.96,2015,2119.901123,408.3525864,32.302,79.16666667,0,0,2,0,20,0,48.33333397,0,0,590.154587,181.8020006
32006,73.24,2015,909.8548584,431.16,0,16.58333333,0,0,71.16666667,31.66666667,0,41.66666667,0,0,0,592.2433333,161.0833333
51305,91.13,2015,3312.280029,421.87,64.604,0,0,0,0,180,0,0,35.99999875,0,0,702.4739988,280.6039988
31404,81.65,2015,0,579.0953609,22.392,0,0,0,0,0,0,0,0,0,0,601.4873609,22.392
30805,74.68,2015,480.0466614,761.015376,0,0,0,0,0,0,40,0,0,0,0,801.015376,40
6304,79.24,2015,89129.5625,1171,0,650,400,1828,2927.5,1664,1400,580,7540.999878,764,11478,30403.49988,29232.49988
7001,73.2,2015,4151.612793,900.7082029,0,485,200,304.5666667,0,0,410,0,0,404,954.666666,3658.941536,2758.233333
16903,52.42,2015,127,361.46,0,245.8333333,20,0,0,0,80,0,0,0,0,707.2933333,345.8333333
27101,189.55,2015,115.2799988,356,0,316.6666667,0,0,0,2800,240,0,85.83333588,0,0,3798.500003,3442.500003
9707,80.56,2015,6486.983398,386.41,0,141.6666667,126.666666,13.4,235.5666667,372,600,25,0,72,34.8,2007.509999,1621.099999
41212,131.6,2015,5533.333496,412.13,0,175,670,0,11.83333333,560,680,430,0,0,0,2938.963333,2526.833333
42810,95.62,2015,1274.314453,412.13,0,304.1666667,100,0,0,64,200,280,0,4,0,1364.296667,952.1666667
4205,71.66,2015,52830.55859,1042.054301,0,472.5,3650,1780,927.3333333,3187.666687,1900,500,3850,578,0,17887.55432,16845.50002
32212,219.63,2015,157.037262,431.16,169.5855,3625,58.33333206,1083.333333,18,0,120,0,0,0,0,5505.412165,5074.252165
25710,51.04,2015,292.0466309,353.2587072,0,14.16666667,100,0,0,0,0,0,0,0,32,499.4253739,146.1666667
59314,67.42,2015,1334.453979,547.66,0,20.83333333,0,0,0,0,0,0,8.25,0,0,576.7433333,29.08333333
19905,88.19,2015,3103.592529,745.5473293,0,81.66666667,130,0,40,0,450,29.16666667,0,0,0,1476.380663,730.8333333
11311,81,2015,3169.828613,390.18,96.906,91.66666667,172.0833333,306,0,382,350,0,722.166666,14,307.9,2832.902666,2442.722666
24704,61.76,2015,4586.547852,2344.057642,0,0,20,54,0,88,50,0,52.5,0,0,2608.557642,264.5
21114,89.38,2015,1645.173706,457.55,0,0,60,20,18,92,92,0,0,0,0,739.55,282
16709,96.91,2015,2508.333252,361.46,0,158.3333333,0,212.5,0,28,240,0,0,0,92,1092.293333,730.8333333
23105,81.03,2015,4876.089844,537.4846053,0,108.3333333,80,0,0,0,40,0,49.99999809,0,0,815.8179367,278.3333314
35807,65.69,2015,2199.333252,389.57,0,533.3333333,450.0235265,0,51.9,2614.666667,460,0,2166.916748,60,0,6726.410275,6336.840275
59513,70.24,2015,0,431.08,0,0,0,0,0,0,320,0,0,0,596.6,1347.68,916.6
6002,78.08,2015,22233.75,607.5439851,0,162.5,300,76,4.166666667,2786.833333,0,390,31.66666603,31,480,4869.710651,4262.166666
5001,94.61,2015,6120,436.8083734,0,125,315,48,4,54,200,0,0,0,0,1182.808373,746
1313,39.04,2015,2940.280029,567.45,129.208,500,100,0,988.5,1200,120,0,243.75,0,400,4248.908,3681.458
36415,96.38,2015,1252.668945,389.57,0,0,9,0,0,0,0,0,0,56,0,454.57,65
50713,96,2015,1299.684082,825.8700554,0,41.66666667,0,0,0,0,0,0,83.33333588,16,0,966.870058,141.0000026
15213,67.95,2015,1630.559937,552.9794661,0,298.75,120,0,0,28,228,0,25.83333254,0,3250,4503.562799,3950.583333
2513,71.18,2015,2008.452148,356.53,0,33.33333333,150,254.1666667,0,56,140,0,0,0,0,990.03,633.5
23513,45.76,2015,256.3640442,329.2,105.78905,66.66666667,0,0,0,100,0,0,64.33333397,0,0,665.9890506,336.7890506
9205,66.56,2015,2124,386.41,0,0,130,0,0,12.5,140,0,0,695.6000061,0,1364.510006,978.1000061
9801,84.87,2015,9091.666016,386.41,0,958.3333333,120,675,0.416666667,140,0,0,0,300,83.33333079,2663.493331,2277.083331
1909,144.22,2015,6611.666992,375.6128311,1119.6,166.6666667,0,0,70,1400,0,0,33.33333206,0,336.6666667,3501.879497,3126.266665
2812,68.09,2015,83.33333588,356.53,0,518.2333333,120,8,0,0,200,0,0,146,43.8,1392.563333,1036.033333
30311,54.96,2015,5585.576172,454.0603567,301.2936,54.5,0,0,0,0,560,16.66666667,0,0,80,1466.520623,1012.460267
3210,112.37,2015,1817.307739,356.53,0,36,180,33.9,0,385,166,25,0,142,109.6,1434.03,1077.5
17806,53.64,2015,2266.666748,361.46,611.544,266.6666667,405,0,0,46,600,380,0,44,32,2746.670667,2385.210667
32310,68.47,2015,342.9302673,405.45,12.9208,0,0,0,0,0,0,0,0,0,0,418.3708,12.9208
32814,138.38,2015,2868.831787,405.45,0,133.3333333,80,0,0,0,200,0,104.0000038,0,0,922.7833371,517.3333371
6514,65.88,2015,46179,1001.15,537.408,1008.333333,4692.730841,936.9,345.6666667,2830.833333,1200,365.0000025,0,0,37.8,12955.82218,11954.67218
49909,78.98,2015,14555.80078,421.87,0,458.3333333,17161.92336,0,485,812.916667,60,0,118.3333359,0,0,19518.3767,19096.5067
34910,90.49,2015,626.1900635,581.6161612,0,0,40,0,0,0,0,0,59.58333397,0,400,1081.199495,499.583334
11402,145.83,2015,13525.92969,673.9927114,339.171,0,560,0,0,462,606,0,0,1290,0,3931.163711,3257.171
1507,81.52,2015,1800,356.53,0,101.6666667,50,0,1,198,40,0,0,0,0,747.1966667,390.6666667
44701,88.95,2015,652.6447754,554.6782648,0,333.3333333,276,0,0,0,800,0,28.33333397,0,0,1992.344932,1437.666667
21403,83.23,2015,1368.436523,410.45,125.81629,775,1140,62.7,7.6,1747.916666,0,0,4833.333496,140,34.4,9277.216452,8866.766452
54501,25.12,2015,699.4389648,415.17,0,0,0,143.9,110,0,0,0,0,9,523.5,1201.57,786.4
7710,61.29,2015,6666.666504,356.53,0,0,130,1200,0,28,300,0,0,0,1169.6,3184.13,2827.6
8304,76.46,2015,9672.697266,850.3383545,0,295.8333333,450,2,61.66666667,140,100,0,300.4166718,273.8000002,184,2658.055026,1807.716672
20705,136.31,2015,1300,410.45,0,50,50,150,0,112,100,250,0,369.3999977,0,1491.849998,1081.399998
44309,95.72,2015,2282.730957,390.09,339.171,166.6666667,80,0,0,0,160,0,129.1666679,0,28,1293.094335,903.0043346
7715,61.29,2015,28750,404.1408487,0,487.5,900,51.9,250,2000,900,905,0,0,1537.7,7436.240849,7032.1
35414,74.44,2015,670.3463135,582.9891389,0,83.33333333,125,0,0,0,510,0,60,0,0,1361.322472,778.3333333
34712,89.8,2015,3600.083252,389.57,703.67184,26.25,0,108.3333333,0,0,236,8.333333333,0,290.400002,204,1966.558509,1576.988509
27509,71.37,2015,1823.544922,356,0,4.166666667,0,77.9,15,0,80,0,0,0,121.5,654.5666667,298.5666667
15702,56.95,2015,0,361.46,0,47.5,50,0,0,0,80,0,0,0,0,538.96,177.5
16412,119.03,2015,3585.012451,361.46,0,66.66666667,0,0,0,0,140,0,0,40,0,608.1266667,246.6666667
10401,83.72,2015,3542.847168,346.28,0,313.3333333,66.66666412,8,56,432,0,0,49.41666794,27.79999924,21.9,1321.396665,975.1166646
13407,69.49,2015,6205.643066,720.523839,0,168.3333333,180,0,341.6666667,4472.916667,1040,180,396.5000076,565.0000048,905,8969.940518,8249.416679
27813,65.02,2015,1568.696655,780.3456199,0,0,0,0,0,0,0,0,101.6666666,0,0,882.0122865,101.6666666
14913,103.82,2015,2846.097412,611.778854,223.92,212.5,120,0,62,28,320,83.33333333,0,0,0,1661.532187,1049.753333
32510,49.07,2015,633.333313,405.45,0,125,0,0,0,0,0,0,0,0,920,1450.45,1045
56711,74.85,2015,4910,493.33,0,223.75,250,0,0,900,100,8.333333333,0,55.89999962,0,2031.313333,1537.983333
16604,179.43,2015,3424.2146,361.46,1546.108,500,500,0,0,709.9999997,0,0,209.1666718,0,2392,6218.734672,5857.274672
38506,77.3,2015,1660.950562,350.09,0,115.6666667,0,0,0,0,150,0,0,35,300,950.7566667,600.6666667
29101,60.32,2015,824.0333252,312.33,0,83.33333333,0,0,16.66666667,0,0,0,0,0,0,412.33,100
3415,77.47,2015,1000,356.53,0,0,100,41.66666667,0,0,80,0,0,0,0,578.1966667,221.6666667
50511,69.9,2015,4103.365723,421.87,0,212.5,225,0,0,10,28,250,9,0,0,1156.37,734.5
36002,99.76,2015,2485.656738,389.57,0,101.6666667,180,291.6666667,0,14,20,26.66666667,0,74,0,1097.57,708.0000001
14313,82.48,2015,3461.552246,361.46,0,0,50,0,0,0,75,4.166666667,48.33333206,0,472,1010.959999,649.4999987
59815,46.28,2015,1293.154419,431.08,19.3812,87.5,100,30,0,0,0,0,13.33333302,0,0,681.294533,250.214533
10102,87.37,2015,23386.57617,1136.71,0,450,7087.303614,506.4,350,950,280,0,144.1666641,14,243.3,11161.88028,10025.17028
22310,36.97,2015,1859.580811,594.19,0,442.8133333,0,467.3666667,0,160,280,666.6666667,0,0,75.88,2686.916667,2092.726667
37910,60.74,2015,3527,360.19,0,54.16666667,50,130.2,0,108,0,66.25,0,0,87.7,856.5066667,496.3166667
32611,60.54,2015,1601.401611,1412.33057,0,33.33333333,0,10,0,0,0,0,0,0,899,2354.663903,942.3333333
19315,88.57,2015,6331.120117,460.88,161.51,655.8133333,300,226.8,0,1020,480,0,144.1666656,0,1625.3,5074.469999,4613.589999
7312,67.91,2015,1500,356.53,544.368,183.3333333,0,318,0,0,424,0,0,40,240,2106.231333,1749.701333
54610,72.96,2015,881.9411011,440.0222353,0,54.16666667,0,4.166666667,0,0,0,0,0,56,0,554.3555686,114.3333333
18007,37.27,2015,3696.491943,361.46,0,62.25,0,40,16.66666667,320,120,0,583.333313,440,490,2433.70998,2072.24998
7909,81.35,2015,7950.094238,1144.4,0,258.3333333,200,472.16,0,2040,2150,0,726.1666794,474.5,789.02,8254.580013,7110.180013
8009,81.92,2015,48418.61719,356.53,223.92,2291.666667,866.6666565,1200,783.3333333,2700,1900,1850,1466.666626,3013.333333,137.8,16789.91662,16433.38662
29613,79.78,2015,2000,369.86,40.3056,211.6666667,130,20,0,16,160,0,0,0,20,967.8322667,597.9722667
58905,59.25,2015,578.611084,547.66,0,0,0,0,10,0,0,0,0,0,0,557.66,10
55503,101.38,2015,530.5599976,547.8650319,44.784,0,420,0,0,400,0,0,53.33333397,0,2144,3609.982366,3062.117334
59013,82.57,2015,239.8928986,547.66,0,0,0,0,0,0,0,0,0,0,0,547.66,0
1108,79.64,2015,3842.080078,375.35,447.84,32.5,146.6666641,316.7,0,168,0,25,160.4166718,850,224.8,2747.273336,2371.923336
30903,42.67,2015,1309.113281,431.16,0,0,50,224,0,0,0,0,6.666666508,0,0,711.8266665,280.6666665
54402,44.73,2015,1797.581055,415.17,0,401.6666667,0,0,0,0,100,0,0,0,4413,5329.836667,4914.666667
5404,77.07,2015,8077.291992,356.53,0,116.6666667,500,1532.983333,50,13.75,180,125,0,0,177.9,3052.83,2696.3
30608,69.14,2015,5910.022461,431.16,0,156.6666667,1572.167975,23,0,5600,0,0,0,0,35,7817.994642,7386.834642
30215,84.66,2015,4142,598.7182931,0,0,190,0,0,0,40,0,0,264,0,1092.718293,494
55614,90.32,2015,5985.666504,415.17,0,683.3333333,1072.5,0,0,840,400,25,0,100,7,3543.003333,3127.833333
704,47.48,2015,45915.28125,356.53,0,1566.666667,1200,0,625,1200,2000,0,942.333313,0,5200,13090.52998,12733.99998
38105,74.57,2015,16548.94531,948.3,0,393.3333333,840.1411589,5.9,460.6666667,176,200,0,929.166687,34,88.63333333,4076.141179,3127.841179
32805,138.38,2015,18543,781.5439346,0,65.41666667,300,0,0,1091.666667,400,0,0,171.3333333,0,2809.960602,2028.416667
1613,64.16,2015,0,681.5,0,136.6666667,20,0,4.166666667,292,360,0,0,0,140,1634.333333,952.8333334
47202,80.08,2015,13151.16699,368.7,0,391.6666667,150,418.3333333,785,1200,80,0,0,140,928,4461.7,4093
58810,72.74,2015,559.9544678,547.66,0,54.16666667,0,0,0,0,40,0,40,0,104,785.8266667,238.1666667
15909,123.22,2015,281.9466553,379.5,387.624,306.6666667,420,0,0,3084.166667,600,0,2775,0,0,7952.957334,7573.457334
57004,73.89,2015,3264.759521,493.33,375.9588,112.5,50,0,2,80,120,0,9.166666985,32,0,1274.955467,781.625467
17402,90.41,2015,2700,361.46,2526.2305,9.083333333,40,0,0,483,230,0,0,0,322.8,3972.573833,3611.113833
8902,89.47,2015,1481.946655,386.41,0,191.6666667,35,883.2333333,1.25,80,32,0,45.41666794,0,461.9,2116.876668,1730.466668
26111,72.87,2015,3950,390.18,51.6832,37.5,100,7.416666667,0,341,600,0,0,312,0,1839.779867,1449.599867
52706,71,2015,727.5202637,656.0902473,0,0,0,0,0,0,0,0,0,0,280,936.0902473,280
11109,68.7,2015,1720,390.18,0,0,0,0,0,0,0,0,0,0,400,790.18,400
32904,84.27,2015,1345.839966,498.3782529,0,226.6666667,0,0,0,0,280,0,51.91666794,0,0,1056.961588,558.5833346
4313,87.79,2015,1408.333374,356.53,0,0,50,183.3333333,0,0,0,0,0,0,240,829.8633333,473.3333333
27715,53.23,2015,10829.41113,356,2842.576,120.8333333,0,0,197,18356.25,400,0,0,0,0,22272.65933,21916.65933
58909,59.25,2015,958.3551636,547.66,53.2983,0,0,0,11,0,0,0,0,0,0,611.9583,64.2983
9606,76.35,2015,3975.258301,386.41,0,486.6333333,275,50,4,56,180,98.33333333,240.8333325,0,199.5,1976.709999,1590.299999
28106,50.75,2015,943.333374,312.33,0,0,0,0,0,0,0,0,0,0,0,312.33,0
59813,46.28,2015,12783.73438,431.08,711.4,608.3333333,627,12,40,0,240,29.16666667,114.166666,0,474.6666667,3287.813333,2856.733333
17211,114.3,2015,1464.016602,361.46,0,129.1666667,540,202.2666667,7,304,100,0,0,148,39.7,1831.593333,1470.133333
58705,119.8,2015,389.344696,547.66,0,0,0,0,0,0,0,0,0,0,0,547.66,0
11801,150.94,2015,6250,576.65,0,800,410,1047,91.66666667,4964,720,0,0,0,0,8609.316667,8032.666667
7803,156.16,2015,11500,356.53,0,875,630,25,170,683.3333333,466.6666641,191.6666667,0,316,6720,10434.19666,10077.66666
31403,81.65,2015,670.833313,431.16,0,0,0,0,0,0,100,0,0,0,0,531.16,100
23307,40.08,2015,783.553833,626.7109924,0,0,0,0,0,0,120,0,10.83333349,0,0,757.5443259,130.8333335
51303,91.13,2015,1305.177734,421.87,67.176,104.1666667,0,0,0,0,0,0,110.0000038,0,0,703.2126705,281.3426705
26211,44.82,2015,9100,662.8,0,95.83333333,350,0,301,1600,2000,0,66.66666412,424,628,6128.299997,5465.499997
7506,72.93,2015,23000,567.7882342,0,108.3333333,2775.000042,0,150,3500,0,550,1023,60,0,8734.12161,8166.333375
33010,90.94,2015,3122.358154,606.3763762,0,148.3333333,150,0,0,0,240,483.3333333,25,0,0,1653.043043,1046.666667
42010,90.47,2015,2000,412.13,0,125,0,1044.233333,8.333333333,200,400,416.6666667,0,247.9000015,568,3422.263335,3010.133335
45904,79.07,2015,868.0473633,409.16,0,175,0,0,0,0,30,0,5.833333492,0,0,619.9933335,210.8333335
46405,64.57,2015,2695.47876,412.9,0,160.8333333,350,0,1,720,120,33.33333333,223.0833282,52,855,2928.149995,2515.249995
22509,48.29,2015,0,354.73,0,0,0,0,0,0,0,0,0,0,0,354.73,0
3712,61.55,2015,23254.94727,584.1,0,666.6666667,6302.823177,39.16666667,0,2623.583334,560,858.3333333,1956.66671,0,145.4,13736.73989,13152.63989
13705,78.06,2015,1081.699097,361.46,6.4604,57.08333333,60,0,0,36,6,8.333333333,0,6,40,581.3370667,219.8770667
23003,135.47,2015,0,329.2,1938.12,0,700,80,1,0,240,0,0,0,120,3408.32,3079.12
31401,81.65,2015,4396,431.16,67.176,0,0,0,0,0,0,0,0,0,0,498.336,67.176
57710,95.27,2015,1346.512451,561.12,90.4456,87.5,0,0,6.666666667,0,40,375,0,0,0,1160.732267,599.6122667
41805,85.15,2015,248.6089783,412.13,0,0,0,0,0,0,0,0,0,0,0,412.13,0
32306,68.47,2015,1120,405.45,32.302,0,0,0,0,0,120,0,0,0,180,737.752,332.302
40312,171.48,2015,18458,413.83,0,208.3333333,275,0,313,1310.416667,400,610,0,564,245.4,4339.98,3926.15
46106,35.14,2015,101.6259384,409.16,96.906,83.33333333,0,0,23,560,135,0,0,0,0,1307.399333,898.2393333
52410,77.16,2015,1116.483032,320.45,0,50,0,0,0,0,40,0,0,0,0,410.45,90
35611,40.87,2015,2556.093262,680.7,0,125,640,56.9,12,144,160,0,58.83333349,0,102.7,1980.133333,1299.433333
5505,144.79,2015,2030.560059,1306.64,0,223.2333333,393.625,84.66666667,33.9,4116.666667,400,0,6061.566504,243.8000031,2653.16,15517.25817,14210.61817
50104,69.79,2015,867.6849365,421.87,0,50,0,0,0,0,0,0,0,0,1045,1516.87,1095
55001,89.08,2015,18605.5,415.17,1577.2522,100,100,0,85,200,214,370,0,107,240,3408.4222,2993.2522
50610,99.4,2015,200,689.1845267,148.5892,0,291.6666565,0,0,0,160,0,0,0,16,1305.440383,616.2558565
54901,62.62,2015,2995.946533,538.1500247,0,0,25,0,0,40,0,0,0,0,0,603.1500247,65
8603,107.58,2015,16971.33203,425.49,1451.0016,0,100,3.6,347.6666667,4906.666667,80,0,0,2023.333333,0,9337.758267,8912.268267
16905,52.42,2015,5715.279785,361.46,0,27.41666667,205,136,0,280,200,0,156.8333282,0,488,1854.709995,1493.249995
30913,42.67,2015,409.416626,431.16,0,16.66666667,0,0,32,32,20,0,67.50000191,0,33,632.3266686,201.1666686
12010,72.26,2015,4530,390.18,0,41.66666667,500,694.0666667,0,0,200,0,0,14,893.4,2733.313333,2343.133333
11611,59.49,2015,2786.666748,586.5,156.744,385.8333333,0,250,0,84,120,0,0,574,548,2705.077333,2118.577333
32501,49.07,2015,2430.896729,405.45,0,0,41.66666794,0,2,0,40,0,0,0,0.5,489.6166679,84.16666794
14002,70.47,2015,2303.696777,391.85,566.52671,178.3333333,564.7955089,97.9,184.5,2228,390,18.33333333,126.75,0,246,4992.988886,4601.138886
43915,83.98,2015,362.5066528,390.09,0,0,30,0,0,0,0,0,0,0,0,420.09,30
53109,68.32,2015,1630.401123,439.34,0,4.166666667,407.3344299,40,16,0,0,0,0,0,0,906.8410966,467.5010966
50015,90.92,2015,1032.419312,613.9261188,0,279.1666667,30,0,0,0,80,33.33333333,413.333333,26,0,1475.759452,861.833333
57614,29.09,2015,349.3466797,561.12,0,0,0,0,50,0,0,0,0,0,50,661.12,100
5710,92.42,2015,31182.91602,529.8,0,0,391.6666641,1061.5,473.3333333,2858,400,0,0,139.3999977,179.3,6032.999995,5503.199995
58609,101.99,2015,3959.08252,547.66,0,0,0,26,0,0,10,0,0,0,35,618.66,71
25202,54.2,2015,452.004425,382.68,64.604,170.8333333,0,0,0,0,0,80,0,0,0,698.1173333,315.4373333
51409,69.95,2015,8178.164063,517.4854587,0,59.08333333,182.1697445,0,0,144,0,0,0,31.89999962,390.1666667,1324.805203,807.3197442
12713,32.7,2015,22541.45898,390.18,0,858.3333333,400,63.9,962,3110.416667,720,0,4408.333496,142,20,11075.1635,10684.9835
41711,64.95,2015,216.9433899,412.13,336.3833,0,370,0,0,0,0,0,0,70,50,1238.5133,826.3833
43409,85.15,2015,2800,412.13,161.2224,21.66666667,0,0,0,0,200,0,0,360,254,1409.019067,996.8890667
1106,79.64,2015,1625.280518,356.53,0,166.6666667,0,247.0833333,0,616,175,20.83333333,398.3333282,487.75,16,2484.196662,2127.666662
26102,72.87,2015,1739.343018,484.0883023,0,537.5,50,176,0,247.6,242,45.83333333,0,169,0,1952.021636,1467.933333
44713,88.95,2015,741.3933105,390.09,0,104.1666667,200,0,14,32,0,0,14.41666698,24,15,793.6733337,403.5833337
29410,103.79,2015,16097.66895,672.2,49.15044,91.66666667,326.2576896,1116.4,375.6666667,1278.500001,700,1003.333333,0,316,191.8,6120.974797,5448.774797
46412,64.57,2015,5140.407227,518.95,0,218.3333333,0,72,0,0,600,0,573.3333435,0,654,2636.616677,2117.666677
2412,78.63,2015,7948.946289,537.79,0,696.6666667,900,78.4,869.1666667,2127.666667,954,185,464.4166565,308,420,7541.106657,7003.316657
19204,95.18,2015,2308.402588,779.5756903,0,191.1666667,50,65.16666667,0,0,20,0,26.58333316,0,0,1132.492357,352.9166665
21515,80.49,2015,1830.560059,650.05,0,208.3333333,1161.880952,206.75,0,0,400,0,13.33333302,72,0,2712.347618,2062.297618
16005,217.14,2015,2366.666748,399.0138495,0,4.166666667,0,0,0,0,20,0,0,0,0,423.1805162,24.16666667
8805,74.16,2015,1200,386.41,0,75,170,120,0,0,546,291.6666667,0,0,1002,2591.076667,2204.666667
33410,72.98,2015,2197.199951,557.0506649,400.5448,23.25,133.7999992,0,0,0,160,0,0,0,556,1830.645464,1273.594799
46904,74.72,2015,3159.172119,643.6836592,0,83.33333333,110,0,0,1200,220,0,131.666667,0,0,2388.68366,1745
11509,158.13,2015,2281.612061,390.18,0,341.25,100,260,1,56,300,70.83333333,0,334,0,1853.263333,1463.083333
29003,102.94,2015,1794.195068,312.33,118.3448,4.166666667,50,0,0,0,0,0,0,0,0,484.8414667,172.5114667
9605,76.35,2015,2202.448242,436.2843997,0,375,42,108.3333333,17.66666667,120,430,43.33333333,63.33333397,0,95,1730.951067,1294.666667
28913,100.43,2015,573.4854736,473.9123067,0,79.16666667,0,0,0,0,0,0,0,0,450,1003.078973,529.1666667
17004,221.63,2015,11916.66699,361.46,0,775,0,918.0666667,34.5,1478.833333,120,83.33333333,0,12,620,4403.193333,4041.733333
28205,82.93,2015,428.5599976,581.614752,0,0,0,0,0,0,120,0,3.333333254,76,0,780.9480853,199.3333333
27206,93.23,2015,19226.95313,974.94,0,583.3333333,1309.008349,529.2666667,379,2398.25,200,166.6666667,0,262,109.6,6912.065016,5937.125016
33911,107.63,2015,21829.36328,447.1424595,0,575,433.3333359,0,606.3333333,4517.666665,400,666.6666667,76.66666412,180.5000076,1092,8995.309132,8548.166673
