Taxpayer_ID,Year,Sector,Sector_Code,weight,Revenues,Other_revenues,Expenses,Net_accounting_profit,Total_additions_to_GP,Other_deductions,Investment_incentive,Carried_forward_losses,Op_WDV_Comp,Op_WDV_Mach,Op_WDV_Bld,Op_WDV_Others,sch2_wdv_beg_year_class_20,Tax_depr_Intang,Add_Bld,Add_Comp,Add_Mach,Add_Others,sch2_addinit_during_yr_class_20,Excl_Comp,Excl_Mach,Excl_Others,sch2_dispsl_class_20,Loss_lag8,Loss_lag7,Loss_lag6,Loss_lag5,Loss_lag4,Loss_lag3,Loss_lag2,Loss_lag1
56366,2024,"D-Electricity, gas, steam and air conditioning supply",3,1,4680892728,0,3134194302,1546698426,1245353839,38004338,0,10249423455,27994,4821664,0,3975146040,0,0,0,1250000,3150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56371,2024,P-Education,16,1,4010813262,0,4010813262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56372,2023,"D-Electricity, gas, steam and air conditioning supply",3,1,385497546,0,-400318516,785816062,111712977,0,0,1169381501,2733002,81968921,0,160499217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56376,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,2288861335,0,2072944646,215916689,7341022,0,0,0,99747,19373525,0,0,0,0,0,0,469620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56377,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,209637035,0,175574884,34062151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56378,2023,"R-Arts, entertainment and recreation",18,1,189919000,0,189354667,564333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56382,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,358895500,0,339405420,19490080,2200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56386,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,160883691,0,253881389,-92997698,1732600,0,0,0,2950000,2463000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56388,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,173564133,0,139922800,33641333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56389,2023,L-Real estate activities,11,1,1830258027,0,1921853265,-91595238,0,0,0,5316265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56391,2023,S-Other service activities,19,1,491029735,0,442176929,48852806,3304486,0,0,0,110184,15421846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56395,2023,C-Manufacturing,2,1,883226561,0,856587249,26639312,8484659,0,0,189666722,25124,4153622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56400,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,7905212031,0,7786284435,118927596,403711,0,0,0,0,2039594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56404,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,229782081,0,226394871,3387210,1180978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56408,2023,P-Education,16,1,164938550,0,132666796,32271754,30632150,0,0,0,22368000,112432000,0,0,0,0,0,30000000,85960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56412,2023,"R-Arts, entertainment and recreation",18,1,361942060,0,360664576,1277484,14181810,0,0,464246,4200000,67277800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56413,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,4441882012,0,4404760662,37121350,32631133,0,0,0,0,120880000,188900000,0,0,0,9445000,0,80505000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56421,2023,Q-Human health and social work activities,17,1,1086867216,162381498,1303066588,-53817874,91042632,1620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56436,2023,F-Construction,5,1,354987027,0,326592388,28394639,4261817,0,0,220462339,3523344,2891196,0,264595,0,0,0,4800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56438,2023,C-Manufacturing,2,1,887998069,0,1020950187,-132952118,79485545,0,0,24373645,0,0,339050600,0,0,0,16952530,6700000,316217605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56442,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,27421916106,0,27530201045,-108284939,76458910,0,0,0,12667721,61688618,0,110204829,0,0,0,4379788,105014303,4272266,0,0,0,0,0,0,0,0,0,0,0,0,0
56448,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,7327645599,0,7299773083,27872516,7716298,0,0,0,0,37939801.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56449,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1376043533,0,1096354842,279688691,22079919,0,0,0,3785868,21016439,0,0,0,0,0,2150000,0,0,0,0,13269322,0,0,0,0,0,0,0,0,0,0
56455,2023,"M-Professional, scientific and technical activities",12,1,404934400,0,374961010,29973390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56467,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,452845200,0,452511169,334031,6754532,0,0,0,0,1310729,0,21641291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56468,2023,P-Education,16,1,156962612,0,146988974,9973638,9862378,0,0,13098822,1242476,20567962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56474,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,589489756,0,636510627,-47020871,1469621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56476,2024,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,3455169275,0,3285072420,170096855,51177453,0,0,0,19919934.17,158707402.1,0,74816265.73,0,0,0,25112040,4200000,0,0,0,0,37000000,0,0,0,0,0,0,0,0,0
56480,2023,P-Education,16,1,289877000,0,278914700,10962300,0,0,0,0,5800000,11000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56482,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,2016926271,0,1866926271,150000000,1633171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56485,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1856355932,0,1800698014,55657918,604671,621519,0,0,332047,1841705,0,0,0,0,0,0,478814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56495,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,3300011080,0,3214592535,85418545,27921210,0,0,0,2798644.08,3200000,0,48750000,0,0,0,2300000,3490000,65848566,0,0,0,0,0,0,0,0,0,0,0,0,0
56496,2023,Q-Human health and social work activities,17,1,1448633020,0,1463775094,-15142074,40445837,0,0,0,10250294.4,26319345.92,0,0,0,0,0,18700000,24540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56499,2023,Q-Human health and social work activities,17,1,509292443,0,483767382,25525061,1982400,0,0,0,2507000,3505000,0,3900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56507,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,5485250482,0,5429759488,55490994,409938,0,0,0,0,3260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56508,2023,Q-Human health and social work activities,17,1,787166750,0,766989122,20177628,5976452,0,0,0,263841,19344633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56514,2023,S-Other service activities,19,1,451416700,0,441971870,9444830,9662250,0,0,41791400,5400000,32440000,0,0,0,0,0,3600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56517,2023,I-Accommodation and food service activities,8,1,812395828,0,949593833,-137198005,243833903,0,0,1808203940,1852515,653434562,3131431040,0,0,0,156571552,724000,11234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56518,2023,N-Administrative and support service activities,13,1,185337369,0,181937369,3400000,66742799,0,0,0,1920000,39248000,0,0,0,0,0,0,290625996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56521,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,11687657000,0,11458536000,229121000,30459000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56526,2023,"M-Professional, scientific and technical activities",12,1,359415558,0,318324243,41091315,0,0,0,0,3345644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56528,2023,F-Construction,5,1,214301645,0,209825175,4476470,1862500,0,0,0,0,0,0,0,0,0,0,1500000,11300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56530,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,6194311794,0,5652188660,542123134,64151731,0,0,0,3267543,598020,0,422623124,0,0,0,2380000,50356567,0,0,0,0,252653575,0,0,0,0,0,0,0,0,0
56546,2023,J-Information and communication,9,1,423317175,0,1042168961,-618851786,35473329,0,0,5360219272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56548,2023,H-Transportation and storage,7,1,150901570,0,153322937,-2421367,0,0,0,0,619200,1824320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56550,2023,F-Construction,5,1,950916363,0,946660699,4255664,0,0,0,5596350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56553,2023,"M-Professional, scientific and technical activities",12,1,299300675,0,248281994,51018681,793529,0,0,0,0,4244393,0,745124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56561,2023,"M-Professional, scientific and technical activities",12,1,410758300,0,471906500,-61148200,1764000,0,0,0,0,0,0,0,0,0,0,7020000,10620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56569,2022,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,37298072818,0,37255932668,42140150,83745761,0,0,0,1500000,35513600,0,0,0,0,0,50173403.55,644000806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56576,2023,F-Construction,5,1,2226363018,0,2180420450,45942568,2141074,0,0,0,0,2295299,0,0,0,0,0,0,9635593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56585,2023,C-Manufacturing,2,1,664493638,0,651378662,13114976,7723438,0,0,34938283,0,7680000,0,0,0,0,0,0,52000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56587,2023,S-Other service activities,19,1,420816392,0,548538398,-127722006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56588,2023,C-Manufacturing,2,1,9562418626,0,10275402406,-712983780,851976181,257750032,0,2947537768,4494600,529169559.2,0,1048494297,0,0,0,0,8909171.88,412919584,0,0,0,0,0,0,0,0,0,0,0,0,0
56606,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,458163000,0,462195000,-4032000,10692000,0,0,43355800,1436400,5705600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56628,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,251418000,0,202004000,49414000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56629,2023,S-Other service activities,19,1,2372827000,0,1376610000,996217000,32133000,0,0,0,19420000,33018000,0,0,0,0,0,16854000,1850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56633,2023,"R-Arts, entertainment and recreation",18,1,1400220824,0,1420032077,-19811253,0,0,0,108516305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56634,2023,J-Information and communication,9,1,22871450715,0,23746000895,-874550180,3711220604,996259557,0,0,311422298.7,5974575088,0,0,0,0,0,149528334,1035311101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56638,2023,N-Administrative and support service activities,13,1,190084128,0,171757250,18326878,10236618,0,0,0,3929280,7028352,0,7689500,0,0,0,439000,16584417,27040000,0,0,0,0,0,0,0,0,0,0,0,0,0
56665,2023,"D-Electricity, gas, steam and air conditioning supply",3,1,223579153,0,222809331,769822,715443,0,0,0,0,2368525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56668,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,210719237,0,201092905,9626332,21688417,11642415,0,53471617.73,0,5974000,0,1586000,0,0,0,0,0,0,0,0,2119000,0,0,0,0,0,0,0,0,0,0
56671,2023,Q-Human health and social work activities,17,1,414012600,0,394840660,19171940,123975,0,0,0,0,1096320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56672,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,927371576,0,922165912,5205664,19967262,0,0,0,1957080,30587661,0,0,0,0,0,3690000,13699491.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56674,2023,"M-Professional, scientific and technical activities",12,1,2373926286,0,2279086937,94839349,7193981,0,0,37289758,0,1355932,0,0,0,0,0,15468004.01,3677966.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56676,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,937912110,0,934400133,3511977,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56689,2023,J-Information and communication,9,1,3801456966,0,3473221086,328235880,5741103,0,0,0,546756,13476364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56699,2023,"M-Professional, scientific and technical activities",12,1,233929378,0,159915177,74014201,22508102,0,54108800,0,680400,141752811,119943800,0,0,0,5997190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56712,2023,"A-Agriculture, forestry and fishing",0,1,8853562500,0,8840061333,13501167,790886,0,0,0,750000,3293600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56713,2023,S-Other service activities,19,1,327818977,0,908536742,-580717765,58741927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56715,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,6277804655,0,6249781066,28023589,7040000,0,0,0,0,35200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56716,2023,P-Education,16,1,986627456,0,933940690,52686766,11645320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56728,2023,"A-Agriculture, forestry and fishing",0,1,610144364,0,605083840,5060524,15131804,0,0,0,9925043,44726064,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56731,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,489038367,0,28437220,460601147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56732,2023,"A-Agriculture, forestry and fishing",0,1,167969811,0,305429541,-137459730,52726122,0,0,0,0,182233390.1,0,6377274.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56736,2023,F-Construction,5,1,747000000,0,645020563,101979437,3025541,0,0,0,1600304,13760600,0,0,0,0,0,0,1400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56747,2023,T-Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,20,1,452200000,0,448132998,4067002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56777,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1590104200,0,1659927780,-69823580,143014900,0,0,0,0,130846720,120189520,114837755,0,0,6009476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56779,2023,I-Accommodation and food service activities,8,1,539026598,0,532714126,6312472,15786207,0,0,1860079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56780,2023,"M-Professional, scientific and technical activities",12,1,398405695,0,383405288,15000407,2859754,0,0,0,357000,0,0,0,0,0,0,6540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56786,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,86922651012,0,84818138231,2104512781,62583773,563282999,0,1630440903,3865643,67189032,0,0,0,0,0,1004237.29,25624690.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56787,2023,"R-Arts, entertainment and recreation",18,1,155432433,0,126729393,28703040,5959921,0,0,26154456,2207192,921600,0,17115700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56792,2023,P-Education,16,1,277680000,0,279469773,-1789773,6893441,0,0,0,0,9604000,0,4210963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56794,2023,Q-Human health and social work activities,17,1,434173800,0,428855711,5318089,6540601,0,0,7505530,2383200,27516608,0,0,0,0,0,0,420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56795,2023,S-Other service activities,19,1,241221585,0,206557689,34663896,744000,0,0,27991000,900000,1920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56796,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,171924491,0,144025151,27899340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56804,2023,I-Accommodation and food service activities,8,1,225783694,0,196900000,28883694,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56805,2023,Q-Human health and social work activities,17,1,9589625199,0,8548011651,1041613548,10361370,0,2720909941,3133116190,30738600,535083764,5100181160,227972673,0,0,255009058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56810,2023,I-Accommodation and food service activities,8,1,1901379383,0,1865174768,36204615,0,0,0,0,0,81700320,0,10794779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56815,2023,P-Education,16,1,233944298,0,225023496,8920802,3220185,0,0,63504865,2578900,8071128,0,0,0,0,0,0,2872000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56822,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,210346811,0,198875263,11471548,0,0,0,0,0,17740800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56824,2023,"A-Agriculture, forestry and fishing",0,1,498040880,0,501518270,-3477390,13837545,0,0,0,0,47300143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56829,2023,H-Transportation and storage,7,1,1054093047,0,922437265,131655782,69750415,0,0,229864581,2491826,8078810,0,0,0,0,0,0,262076457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56832,2023,C-Manufacturing,2,1,211988000,0,210187937,1800063,13660318,0,0,0,3411696,61478200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56834,2023,Not Available,14,1,273937826,0,253363994,20573832,4070500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56849,2023,F-Construction,5,1,577358489,0,492893839,84464650,401896,0,0,0,0,3129999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56852,2023,F-Construction,5,1,1560968100,0,1451221193,109746907,20046563,0,0,0,0,0,0,0,0,0,0,0,720000,73834446,0,0,0,0,0,0,0,0,0,0,0,0,0
56856,2023,S-Other service activities,19,1,377882345,0,321608843,56273502,7995455,0,0,0,0,8278000,0,3185000,0,0,0,0,24200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56860,2023,"A-Agriculture, forestry and fishing",0,1,196292579,0,195269760,1022819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56861,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,459783213,0,459783213,0,744357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56867,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,236266571,0,259371952,-23105381,25193120,0,0,0,2340000,6368308,0,45104500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56868,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,625595042,0,554648116,70946926,5280000,0,0,0,0,0,0,0,0,0,0,25000000,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56870,2023,Q-Human health and social work activities,17,1,1094293820,0,1050183937,44109883,11654350,0,0,0,0,0,0,0,0,0,0,0,62190112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56872,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,243870324,0,259606752,-15736428,9998955,0,0,62659985,440451,23232257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56886,2023,"M-Professional, scientific and technical activities",12,1,6527486079,0,6506150419,21335660,15172833,0,0,0,379562,71052023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56890,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,336120176,0,334030865,2089311,2400000,0,0,0,0,12000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56893,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,168255000,0,164094894,4160106,10476894,0,0,0,0,10634471,0,24500000,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56901,2023,P-Education,16,1,209742000,0,231827170,-22085170,27052000,0,0,6303312,1168992,11104256,210340000,0,0,0,10517000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56904,2023,S-Other service activities,19,1,211206819,0,456055283,-244848464,8874208,0,0,15652485,2310000,3520000,0,0,0,0,0,7450000,3750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56908,2023,C-Manufacturing,2,1,9450309369,0,9301864512,148444857,13402308,61528126,0,0,0,21600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56910,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1398938654,0,1353526375,45412279,3855611,0,0,0,0,5805428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56915,2023,"M-Professional, scientific and technical activities",12,1,683250000,0,664411000,18839000,10550000,0,0,0,6040656,24253722,0,66748,0,0,0,4800000,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56919,2023,S-Other service activities,19,1,2425222889,0,2707607402,-282384513,23782600,0,0,0,1566000,4056320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56920,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1986670110,0,1934826375,51843735,6592183,0,0,23151551,4359000,30808800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56921,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,279428500,0,274821800,4606700,425510,0,0,0,0,1024000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56925,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,204497658,0,214267382,-9769724,491512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56926,2023,P-Education,16,1,162466100,0,160573952,1892148,4899952,0,0,0,0,10211061,0,3248814,0,0,0,0,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56937,2023,C-Manufacturing,2,1,1685493000,0,1630001000,55492000,218873000,50607000,0,1309176170,3986640,46581280,0,384531910,0,0,0,10330000,6730000,4253000,0,0,0,0,0,0,0,0,0,0,0,0,0
56939,2023,"M-Professional, scientific and technical activities",12,1,789404000,0,655547000,133857000,49478000,99355000,0,0,2891000,80602000,0,0,0,0,0,3650000,1040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56941,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1290818124,0,1284430019,6388105,6302861,0,0,0,250848,8604435,0,0,0,0,0,0,12500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56942,2023,"M-Professional, scientific and technical activities",12,1,3461970000,0,3369542000,92428000,75684671,15405763,0,0,9644785,43392855,0,0,0,0,0,0,94585575,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0
56944,2023,"M-Professional, scientific and technical activities",12,1,269642661,0,231507000,38135661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56950,2023,J-Information and communication,9,1,367887625,0,313476351,54411274,3405251,0,0,0,4688208,14183504,0,0,0,0,0,8230000,5400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56954,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,4263975002,0,4232310205,31664797,8283305,0,0,0,0,33136945,0,0,0,0,0,10903500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56958,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,165567050,0,161601536,3965514,1500000,0,0,0,3750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56962,2023,"D-Electricity, gas, steam and air conditioning supply",3,1,2472390100,0,2463465355,8924745,3840000,0,0,0,0,19200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
